Movie Title,World Wide,Deomestic,imdbid,year,bt_score,submitterid,dubious,Score Category
Iron Eagle,24159872.0,24159872.0,91278,1986,1,18761,0.0,Female characters have no dialogue
A Room with a View,21040996.0,20966644.0,91867,1985,3,1874,0.0,Beschdel test passed
F/X,20603715.0,20603715.0,89118,1986,1,8873,0.0,Female characters have no dialogue
Friday the 13th Part VI: Jason Lives,19472057.0,19472057.0,91080,1986,3,18949,0.0,Beschdel test passed
House,19444631.0,19444631.0,76162,1977,3,3768,0.0,Beschdel test passed
Flight of the Navigator,18564613.0,18564613.0,91059,1986,3,8254,0.0,Beschdel test passed
Armed and Dangerous,15945534.0,15945534.0,90660,1986,1,3561,0.0,Female characters have no dialogue
Critters,13167232.0,13167232.0,90887,1986,2,16420,1.0,Dubious
Big Trouble in Little China,11100000.0,11100000.0,90728,1986,3,2963,0.0,Beschdel test passed
Under the Cherry Moon,10090429.0,10090429.0,92133,1986,3,18223,0.0,Beschdel test passed
SpaceCamp,9697739.0,9697739.0,91993,1986,3,4001,0.0,Beschdel test passed
Deadly Friend,8988731.0,8988731.0,90917,1986,2,16612,0.0,Female character's dialogue is about boys
Manhunter,8620929.0,8620929.0,91474,1986,1,12185,0.0,Female characters have no dialogue
Blue Velvet,8552275.0,8551228.0,90756,1986,1,4007,0.0,Female characters have no dialogue
Maximum Overdrive,7433663.0,7433663.0,91499,1986,2,8456,0.0,Female character's dialogue is about boys
Highlander,5900000.0,5900000.0,91203,1986,2,1951,0.0,Female character's dialogue is about boys
"No Retreat, No Surrender",4662137.0,4662137.0,89695,1986,0,18792,0.0,Less than 2 named female characters
Desert Hearts,2492088.0,2492088.0,89015,1985,3,6065,0.0,Beschdel test passed
My Beautiful Laundrette,2451545.0,2451545.0,91578,1985,2,8977,0.0,Female character's dialogue is about boys
Betty Blue,2003822.0,2003822.0,90563,1986,2,19864,0.0,Female character's dialogue is about boys
Pirates,1641825.0,1641825.0,91757,1986,0,16223,0.0,Less than 2 named female characters
Down by Law,1435668.0,1435668.0,90967,1986,1,5090,0.0,Female characters have no dialogue
From Beyond,1261000.0,1261000.0,91083,1986,3,13859,0.0,Beschdel test passed
Water,1256862.0,1256862.0,240200,2005,3,442,0.0,Beschdel test passed
Out of Africa,225526205.0,87071205.0,89755,1985,3,11778,0.0,Beschdel test passed
Rambo: First Blood Part II,150415432.0,150415432.0,89880,1985,0,13436,0.0,Less than 2 named female characters
Rocky IV,127891353.0,127873716.0,89927,1985,2,13494,0.0,Female character's dialogue is about boys
Witness,68706993.0,68706993.0,90329,1985,3,10524,1.0,Dubious
Spies Like Us,60088980.0,60088980.0,90056,1985,1,10515,0.0,Female characters have no dialogue
Police Academy 2: Their First Assignment,55600000.0,55600000.0,89822,1985,1,305,0.0,Female characters have no dialogue
Fletch,50612888.0,50612888.0,89155,1985,1,2335,0.0,Female characters have no dialogue
A View to a Kill,50328158.0,50327960.0,90264,1985,1,12216,0.0,Female characters have no dialogue
White Nights,42160849.0,42160849.0,90319,1985,1,1260,0.0,Female characters have no dialogue
Pale Rider,41410568.0,41410568.0,89767,1985,2,18786,0.0,Female character's dialogue is about boys
Commando,35100000.0,35100000.0,88944,1985,1,3848,0.0,Female characters have no dialogue
Teen Wolf,33086611.0,33086611.0,90142,1985,2,18784,0.0,Female character's dialogue is about boys
Desperately Seeking Susan,27398584.0,27398584.0,89017,1985,3,2033,0.0,Beschdel test passed
Agnes of God,25627836.0,25627836.0,88683,1985,3,332,0.0,Beschdel test passed
Weird Science,23834048.0,23834048.0,90305,1985,3,217,0.0,Beschdel test passed
Friday the 13th: A New Beginning,21930418.0,21930418.0,89173,1985,3,10371,0.0,Beschdel test passed
Ladyhawke,18432000.0,18432000.0,89457,1985,0,1370,0.0,Less than 2 named female characters
Kiss of the Spider Woman,17005229.0,17005229.0,89424,1985,2,13336,0.0,Female character's dialogue is about boys
Clue,14643997.0,14643997.0,88930,1985,3,1573,0.0,Beschdel test passed
A Chorus Line,14202899.0,14202899.0,88915,1985,3,6171,0.0,Beschdel test passed
Tomboy,14100000.0,14100000.0,1847731,2011,3,5293,0.0,Beschdel test passed
Real Genius,12952019.0,12952019.0,89886,1985,1,1089,0.0,Female characters have no dialogue
Enemy Mine,12303411.0,12303411.0,89092,1985,0,2966,0.0,Less than 2 named female characters
Just One of the Guys,11528900.0,11528900.0,89393,1985,3,63,0.0,Beschdel test passed
Return to Oz,11137801.0,11137801.0,89908,1985,3,4418,0.0,Beschdel test passed
After Hours,10609321.0,10609321.0,88680,1985,2,6531,0.0,Female character's dialogue is about boys
Better Off Dead,10297601.0,10297601.0,88794,1985,3,5308,1.0,Dubious
Once Bitten,10000000.0,10000000.0,89730,1985,3,21045,0.0,Beschdel test passed
Brazil,9929135.0,9929135.0,88846,1985,3,772,0.0,Beschdel test passed
Sweet Dreams,9085049.0,9085049.0,90110,1985,3,6210,0.0,Beschdel test passed
Red Sonja,6948633.0,6948633.0,89893,1985,3,85,0.0,Beschdel test passed
Girls Just Want to Have Fun,6326051.0,6326051.0,89208,1985,3,542,0.0,Beschdel test passed
Day of the Dead,5000000.0,5000000.0,88993,1985,0,6325,0.0,Less than 2 named female characters
Day of the Dead,5000000.0,5000000.0,489018,2008,3,4935,0.0,Beschdel test passed
Godzilla 1985,4116395.0,4116395.0,87344,1984,0,12745,0.0,Less than 2 named female characters
Ran,3607393.0,3607393.0,89881,1985,1,3404,0.0,Female characters have no dialogue
Starchaser: The Legend of Orin,3360800.0,3360800.0,90065,1985,1,5502,0.0,Female characters have no dialogue
A Private Function,2527088.0,2527088.0,89838,1984,3,6512,0.0,Beschdel test passed
Re-Animator,2024021.0,2023414.0,89885,1985,0,10378,0.0,Less than 2 named female characters
Wetherby,1299985.0,1299985.0,90310,1985,3,3921,0.0,Beschdel test passed
Dreamchild,1215923.0,1215923.0,89052,1985,3,13458,0.0,Beschdel test passed
Fandango,91666.0,91666.0,89126,1985,0,3311,0.0,Less than 2 named female characters
Beverly Hills Cop,234760478.0,234760478.0,86960,1984,0,2363,0.0,Less than 2 named female characters
Indiana Jones and the Temple of Doom,179872804.0,179870271.0,87469,1984,0,1091,0.0,Less than 2 named female characters
Gremlins,148171538.0,148168459.0,87363,1984,1,69,0.0,Female characters have no dialogue
Police Academy,81198894.0,81198894.0,87928,1984,3,304,1.0,Dubious
Footloose,80038264.0,80035402.0,1068242,2011,3,4169,0.0,Beschdel test passed
Romancing the Stone,76572547.0,76572238.0,88011,1984,3,17147,0.0,Beschdel test passed
Star Trek III: The Search for Spock,76471046.0,76471046.0,88170,1984,1,1418,0.0,Female characters have no dialogue
Splash,69821334.0,69821334.0,88161,1984,1,6556,0.0,Female characters have no dialogue
Purple Rain,68393249.0,68392977.0,87957,1984,3,7298,0.0,Beschdel test passed
Amadeus,51565096.0,51564280.0,86879,1984,3,401,0.0,Beschdel test passed
Revenge of the Nerds,40874452.0,40874452.0,88000,1984,1,10829,0.0,Female characters have no dialogue
Bachelor Party,38435947.0,38435947.0,86927,1984,3,12210,0.0,Beschdel test passed
All of Me,36403064.0,36403064.0,86873,1984,2,18247,0.0,Female character's dialogue is about boys
Conan the Destroyer,31042035.0,31042035.0,87078,1984,3,77,1.0,Dubious
Starman,28744356.0,28744356.0,88172,1984,0,10943,0.0,Less than 2 named female characters
A Passage to India,27187653.0,27187653.0,87892,1984,3,8520,0.0,Beschdel test passed
Protocol,26186631.0,26186631.0,87951,1984,3,8270,1.0,Dubious
Sixteen Candles,23686027.0,23686027.0,88128,1984,3,1408,0.0,Beschdel test passed
Rhinestone,21435321.0,21435321.0,88001,1984,3,18384,0.0,Beschdel test passed
Top Secret!,20458340.0,20458340.0,88286,1984,0,8427,0.0,Less than 2 named female characters
Best Defense,19265302.0,19265302.0,86955,1984,2,14439,0.0,Female character's dialogue is about boys
Blame It on Rio,18644570.0,18644570.0,86973,1984,3,5373,0.0,Beschdel test passed
Angel,17488564.0,17488564.0,86896,1984,3,14631,0.0,Beschdel test passed
Johnny Dangerously,17124395.0,17124395.0,87507,1984,3,12734,0.0,Beschdel test passed
Children of the Corn,14568989.0,14568989.0,1290135,2009,1,11180,0.0,Female characters have no dialogue
Children of the Corn,14568989.0,14568989.0,87050,1984,3,11121,0.0,Beschdel test passed
Night of the Comet,14418922.0,14418922.0,87799,1984,3,5695,0.0,Beschdel test passed
Supergirl,14296438.0,14296438.0,88206,1984,3,2669,0.0,Beschdel test passed
Where the Boys Are,10530000.0,10530000.0,54469,1960,2,320,0.0,Female character's dialogue is about boys
Body Double,8802128.0,8801940.0,86984,1984,2,9113,0.0,Female character's dialogue is about boys
C.H.U.D.,4654423.0,4654423.0,87015,1984,2,18423,0.0,Female character's dialogue is about boys
This Is Spinal Tap,4491645.0,4491645.0,88258,1984,1,1836,0.0,Female characters have no dialogue
"Silent Night, Deadly Night",2491460.0,2491460.0,88117,1984,3,13157,1.0,Dubious
"Paris, Texas",2213299.0,2181987.0,87884,1984,1,639,0.0,Female characters have no dialogue
Razorback,150140.0,150140.0,87981,1984,1,14707,0.0,Female characters have no dialogue
Repo Man,129000.0,129000.0,87995,1984,2,7738,0.0,Female character's dialogue is about boys
Star Wars: Episode VI - Return of the Jedi,252601637.0,252583617.0,86190,1983,1,422,0.0,Female characters have no dialogue
Terms of Endearment,108423489.0,108423489.0,86425,1983,1,7970,1.0,Dubious
Flashdance,92921203.0,92921203.0,85549,1983,3,6757,0.0,Beschdel test passed
Trading Places,90404800.0,90404800.0,86465,1983,1,2073,0.0,Female characters have no dialogue
Superman III,80250623.0,59950623.0,86393,1983,3,7536,0.0,Beschdel test passed
WarGames,79567667.0,79567667.0,86567,1983,1,6105,0.0,Female characters have no dialogue
Octopussy,67917359.0,67893619.0,86034,1983,2,12215,0.0,Female character's dialogue is about boys
Risky Business,63541777.0,63541777.0,86200,1983,3,18315,1.0,Dubious
Jaws 3-D,45517055.0,45517055.0,85750,1983,3,14169,0.0,Beschdel test passed
Scarface,45231326.0,45227398.0,23427,1932,1,11541,0.0,Female characters have no dialogue
Scarface,45231326.0,45227398.0,86250,1983,1,9751,0.0,Female characters have no dialogue
Yentl,40219251.0,40218899.0,86619,1983,3,14800,0.0,Beschdel test passed
Silkwood,35615609.0,35615609.0,86312,1983,3,110,0.0,Beschdel test passed
Cujo,21156152.0,21156152.0,85382,1983,3,15088,1.0,Dubious
Christine,21018644.0,21017849.0,4666726,2016,3,14583,0.0,Beschdel test passed
Christine,21018644.0,21017849.0,85333,1983,1,128,0.0,Female characters have no dialogue
Breathless,19910002.0,19910002.0,85276,1983,0,3159,0.0,Less than 2 named female characters
A Christmas Story,19294292.0,19294144.0,85334,1983,1,10138,0.0,Female characters have no dialogue
Krull,16519460.0,16519460.0,85811,1983,1,11686,0.0,Female characters have no dialogue
Educating Rita,14648076.0,14648076.0,85478,1983,3,1151,0.0,Beschdel test passed
To Be or Not to Be,13030214.0,13030214.0,35446,1942,0,9716,0.0,Less than 2 named female characters
Deathstalker,11919250.0,11919250.0,87127,1983,1,18512,1.0,Dubious
Strange Brew,8571374.0,8571374.0,86373,1983,1,16304,0.0,Female characters have no dialogue
Fanny and Alexander,6783901.0,6783304.0,83922,1982,3,4819,1.0,Dubious
Local Hero,5895761.0,5895761.0,85859,1983,1,5761,0.0,Female characters have no dialogue
Under Fire,5696391.0,5696391.0,86510,1983,1,19019,0.0,Female characters have no dialogue
Mortuary,4319001.0,4319001.0,415167,2005,3,9175,0.0,Beschdel test passed
Yellowbeard,4300000.0,4300000.0,86618,1983,1,2319,0.0,Female characters have no dialogue
Rumble Fish,2494480.0,2494480.0,86216,1983,2,3486,0.0,Female character's dialogue is about boys
Videodrome,2121937.0,2120439.0,86541,1983,2,6576,1.0,Dubious
Koyaanisqatsi,1724041.0,1723872.0,85809,1982,0,7013,0.0,Less than 2 named female characters
Lianna,1530839.0,1530839.0,85838,1983,3,6077,0.0,Beschdel test passed
Lonely Hearts,777087.0,777087.0,441774,2006,3,10433,0.0,Beschdel test passed
Tootsie,177200000.0,177200000.0,84805,1982,1,4377,0.0,Female characters have no dialogue
An Officer and a Gentleman,129795554.0,129795554.0,84434,1982,3,14170,0.0,Beschdel test passed
Rocky III,124146897.0,124146897.0,84602,1982,0,13487,0.0,Less than 2 named female characters
48 Hrs.,78868508.0,78868508.0,83511,1982,2,9821,0.0,Female character's dialogue is about boys
Gandhi,52767889.0,52767889.0,83987,1982,2,18867,0.0,Female character's dialogue is about boys
First Blood,47212904.0,47212904.0,83944,1982,0,5342,0.0,Less than 2 named female characters
Fast Times at Ridgemont High,27092880.0,27092880.0,83929,1982,2,2579,0.0,Female character's dialogue is about boys
Quest for Fire,20959585.0,20959585.0,82484,1981,1,2753,0.0,Female characters have no dialogue
Six Pack,20225989.0,20225989.0,84690,1982,2,20444,0.0,Female character's dialogue is about boys
Deathtrap,19282134.0,19282134.0,83806,1982,3,2445,0.0,Beschdel test passed
Grease 2,15171476.0,15171476.0,84021,1982,3,4727,0.0,Beschdel test passed
Diner,14099953.0,14099953.0,83833,1982,1,7857,0.0,Female characters have no dialogue
Das Boot,10916352.0,10915250.0,82096,1981,0,2950,0.0,Less than 2 named female characters
Tex,7400000.0,7400000.0,84783,1982,2,17600,1.0,Dubious
Cat People,7000000.0,7000000.0,83722,1982,3,4184,0.0,Beschdel test passed
Cat People,7000000.0,7000000.0,34587,1942,3,4077,0.0,Beschdel test passed
Evil Under the Sun,6110000.0,6110000.0,83908,1982,3,15886,0.0,Beschdel test passed
Monty Python Live at the Hollywood Bowl,327958.0,327958.0,84352,1982,1,18478,0.0,Female characters have no dialogue
"Ladies and Gentlemen, the Fabulous Stains",25728.0,25728.0,82639,1982,3,649,0.0,Beschdel test passed
Superman II,216385706.0,108185706.0,81573,1980,3,7535,1.0,Dubious
Stripes,85297000.0,85297000.0,83131,1981,2,9755,0.0,Female character's dialogue is about boys
Chariots of Fire,58972904.0,58972904.0,82158,1981,1,12697,0.0,Female characters have no dialogue
For Your Eyes Only,54812948.0,54812802.0,82398,1981,3,11303,0.0,Beschdel test passed
Time Bandits,42365581.0,42365581.0,81633,1981,1,4055,0.0,Female characters have no dialogue
Absence of Malice,40716963.0,40716963.0,81974,1981,3,17801,0.0,Beschdel test passed
Reds,40382788.0,40382659.0,82979,1981,3,4014,0.0,Beschdel test passed
Excalibur,34967437.0,34967437.0,82348,1981,1,16640,0.0,Female characters have no dialogue
History of the World: Part I,31672907.0,31672907.0,82517,1981,1,1126,0.0,Female characters have no dialogue
An American Werewolf in London,30683872.0,30565292.0,82010,1981,2,4376,0.0,Female character's dialogue is about boys
Escape from New York,25244626.0,25244626.0,82340,1981,0,1599,0.0,Less than 2 named female characters
Body Heat,24058838.0,24058838.0,82089,1981,2,5827,1.0,Dubious
Friday the 13th Part 2,21722776.0,21722776.0,82418,1981,2,8246,0.0,Female character's dialogue is about boys
Outland,17374595.0,17374595.0,82869,1981,1,4158,0.0,Female characters have no dialogue
Ragtime,14920781.0,14920781.0,82970,1981,2,16472,0.0,Female character's dialogue is about boys
Nighthawks,14905359.0,14905359.0,82817,1981,0,19044,0.0,Less than 2 named female characters
Rich and Famous,14492125.0,14492125.0,82992,1981,3,1887,0.0,Beschdel test passed
Scanners,14225876.0,14225876.0,81455,1981,1,18575,0.0,Female characters have no dialogue
Dragonslayer,14110013.0,14110013.0,82288,1981,1,13664,0.0,Female characters have no dialogue
Atlantic City,12729675.0,12729675.0,80388,1980,3,1316,0.0,Beschdel test passed
Blow Out,12000000.0,12000000.0,82085,1981,3,13477,1.0,Dubious
Thief,11492915.0,11492915.0,83190,1981,0,17247,0.0,Less than 2 named female characters
Victory,10853418.0,10853418.0,83284,1981,0,19043,0.0,Less than 2 named female characters
Pennies from Heaven,9171289.0,9171289.0,28092,1936,3,6846,0.0,Beschdel test passed
Pennies from Heaven,9171289.0,9171289.0,82894,1981,1,6845,0.0,Female characters have no dialogue
Eyewitness,6400000.0,6400000.0,49196,1956,3,16437,0.0,Beschdel test passed
Polyester,2643.0,,82926,1981,3,2768,0.0,Beschdel test passed
Star Wars: Episode V - The Empire Strikes Back,209398025.0,209398025.0,80684,1980,0,421,0.0,Less than 2 named female characters
Airplane!,83454456.0,83453539.0,80339,1980,3,758,1.0,Dubious
Any Which Way You Can,70687344.0,70687344.0,80377,1980,1,2780,0.0,Female characters have no dialogue
Private Benjamin,69847348.0,69847348.0,81375,1980,3,4396,0.0,Beschdel test passed
Ordinary People,54766923.0,54766923.0,81283,1980,2,14093,0.0,Female character's dialogue is about boys
Popeye,49823037.0,49823037.0,81353,1980,3,17520,0.0,Beschdel test passed
Caddyshack,39846344.0,39846344.0,80487,1980,2,21155,0.0,Female character's dialogue is about boys
Little Darlings,34326249.0,34326249.0,81060,1980,3,4244,0.0,Beschdel test passed
Dressed to Kill,31899000.0,31899000.0,38494,1946,3,6836,0.0,Beschdel test passed
Flash Gordon,27107960.0,27107960.0,80745,1980,3,6486,1.0,Dubious
Raging Bull,23335868.0,23334953.0,81398,1980,1,1614,0.0,Female characters have no dialogue
Xanadu,22762571.0,22762571.0,81777,1980,3,5191,0.0,Beschdel test passed
American Gigolo,22743674.0,22743674.0,80365,1980,3,19102,0.0,Beschdel test passed
Song of the South,19800000.0,19800000.0,38969,1946,2,10566,0.0,Female character's dialogue is about boys
Cruising,19785014.0,19784223.0,80569,1980,0,5521,0.0,Less than 2 named female characters
Somewhere in Time,9709597.0,9709597.0,81534,1980,2,6532,0.0,Female character's dialogue is about boys
Mad Max,8750000.0,8750000.0,79501,1979,3,12165,1.0,Dubious
Resurrection,3910019.0,3910019.0,81414,1980,1,2947,0.0,Female characters have no dialogue
Kramer vs. Kramer,106260000.0,106260000.0,79417,1979,1,14886,0.0,Female characters have no dialogue
Rocky II,85182160.0,85182160.0,79817,1979,1,13486,0.0,Female characters have no dialogue
Star Trek: The Motion Picture,82258612.0,82258456.0,79945,1979,1,1413,0.0,Female characters have no dialogue
Apocalypse Now,78962243.0,78784010.0,78788,1979,0,3116,0.0,Less than 2 named female characters
Alien,78955598.0,78944891.0,78748,1979,3,1,0.0,Beschdel test passed
Moonraker,70308213.0,70308099.0,79574,1979,1,5733,0.0,Female characters have no dialogue
Meatballs,43046003.0,43046003.0,79540,1979,3,9994,0.0,Beschdel test passed
Escape from Alcatraz,43000000.0,43000000.0,79116,1979,0,5508,0.0,Less than 2 named female characters
Manhattan,39946780.0,39946780.0,79522,1979,1,64,0.0,Female characters have no dialogue
