title,year,bt_score,dubious,imdbid,tmdbId,budget,id,popularity,revenue,Category,castMale,castFemale,castUnknown,CrewMale,CrewFemale,CrewUnknown,genre
Hara-Kiri,1962,0,0,56058,14537,0.0,14537,9.286966,0.0,Two named female character not present,2.0,8.0,8.0,7.0,4.0,5.0,"Action, Drama, History"
Irma la Douce,1963,2,0,57187,2690,0.0,2690,5.967967,0.0,Two named female character talk only about boys,3.0,7.0,0.0,8.0,7.0,0.0,"Comedy, Romance"
"Pink Panther, The",1963,1,0,57413,936,0.0,936,7.851263,10878107.0,Two named female character have no dialogue,8.0,12.0,0.0,8.0,15.0,0.0,"Comedy, Crime"
55 Days at Peking,1963,1,0,56800,27759,17000000.0,27759,2.972529,10000000.0,Two named female character have no dialogue,4.0,13.0,0.0,4.0,8.0,1.0,"Action, Drama, History"
"Bakery Girl of Monceau, The",1963,1,0,56884,81399,0.0,81399,0.996818,0.0,Two named female character have no dialogue,2.0,4.0,0.0,2.0,4.0,2.0,Romance
Charade,1963,2,0,56923,4808,4000000.0,4808,7.098731,13474588.0,Two named female character talk only about boys,6.0,20.0,1.0,17.0,10.0,0.0,"Comedy, Mystery, Romance, Thriller"
Lord of the Flies,1963,0,0,57261,9960,250000.0,9960,7.597775,0.0,Two named female character not present,5.0,2.0,0.0,7.0,6.0,0.0,"Thriller, Adventure, Drama"
Shock Corridor,1963,0,0,57495,25504,0.0,25504,9.52088,0.0,Two named female character not present,1.0,6.0,0.0,7.0,6.0,0.0,"Drama, Mystery, Thriller"
"Birds, The",1963,3,0,56869,571,2500000.0,571,11.591462,11403529.0,Beschdel test passed!,7.0,9.0,0.0,5.0,11.0,1.0,Horror
Beach Party,1963,2,0,56860,26484,0.0,26484,0.816475,0.0,Two named female character talk only about boys,6.0,11.0,0.0,6.0,6.0,0.0,"Comedy, Music"
Carry on Cabby,1963,3,0,56912,19254,0.0,19254,4.639023,0.0,Beschdel test passed!,7.0,8.0,1.0,7.0,4.0,0.0,Comedy
Contempt,1963,1,0,57345,266,900000.0,266,7.543337,528428.0,Two named female character have no dialogue,3.0,5.0,0.0,1.0,9.0,0.0,Drama
Bye Bye Birdie,1963,3,0,56891,25167,0.0,25167,12.535244,0.0,Beschdel test passed!,4.0,14.0,0.0,1.0,2.0,0.0,"Drama, Comedy, Music"
"Sword in the Stone, The",1963,0,0,57546,9078,3000000.0,9078,10.636458,22182353.0,Two named female character not present,4.0,6.0,0.0,2.0,9.0,2.0,"Animation, Family"
Khaneh siah ast (The House is Black),1963,0,0,336693,44065,0.0,44065,1.911168,0.0,Two named female character not present,2.0,0.0,1.0,1.0,0.0,4.0,Documentary
"Haunting, The",1963,3,0,57129,11772,0.0,11772,10.461285,0.0,Beschdel test passed!,6.0,4.0,0.0,4.0,3.0,0.0,"Mystery, Horror, Thriller"
"Kiss of the Vampire, The",1963,2,1,57226,39222,0.0,39222,0.820649,0.0,Dubious,4.0,8.0,0.0,8.0,6.0,0.0,Horror
Summer Magic,1963,3,0,57542,37204,0.0,37204,1.03185,0.0,Beschdel test passed!,4.0,13.0,0.0,0.0,2.0,0.0,"Comedy, Family"
Dementia 13,1963,3,0,56983,28503,30000.0,28503,1.990789,0.0,Beschdel test passed!,4.0,7.0,0.0,0.0,3.0,0.0,"Horror, Thriller"
Tom Jones,1963,3,0,57590,5769,1000000.0,5769,3.315827,37600000.0,Beschdel test passed!,9.0,8.0,1.0,2.0,5.0,0.0,"Adventure, Comedy, History, Romance"
From Russia with Love,1963,3,0,57076,657,2000000.0,657,12.536729,78898765.0,Beschdel test passed!,21.0,23.0,1.0,11.0,17.0,1.0,"Action, Thriller, Adventure"
X: The Man with the X-Ray Eyes,1963,1,0,57693,32569,0.0,32569,4.259969,0.0,Two named female character have no dialogue,2.0,10.0,0.0,6.0,9.0,1.0,"Horror, Science Fiction, Thriller"
"Move Over, Darling",1963,3,0,57329,30204,0.0,30204,2.518743,0.0,Beschdel test passed!,6.0,10.0,2.0,3.0,3.0,0.0,"Comedy, Romance"
"Silence, The",1963,3,0,57611,11506,0.0,11506,3.822314,0.0,Beschdel test passed!,4.0,1.0,0.0,2.0,4.0,0.0,"Drama, Romance"
"Raven, The",1963,1,0,57449,29056,350000.0,29056,4.817514,1499275.0,Two named female character have no dialogue,2.0,5.0,0.0,8.0,8.0,1.0,"Comedy, Fantasy, Horror"
8&frac12;,1963,3,0,56801,422,0.0,422,6.747516,0.0,Beschdel test passed!,9.0,7.0,1.0,10.0,6.0,0.0,"Fantasy, Drama"
Sanjuro,1963,3,1,56443,11712,0.0,11712,11.293611,0.0,Dubious,4.0,10.0,6.0,0.0,6.0,3.0,"Drama, Action, Comedy"
El verdugo,1963,1,0,57643,4498,0.0,4498,1.351875,0.0,Two named female character have no dialogue,21.0,13.0,1.0,12.0,7.0,0.0,"Comedy, Drama"
Atragon,1963,0,0,57215,35072,0.0,35072,1.387117,0.0,Two named female character not present,12.0,8.0,9.0,1.0,3.0,2.0,"Foreign, Science Fiction"
Summer Holiday,1963,3,0,57541,43532,0.0,43532,0.441386,0.0,Beschdel test passed!,2.0,2.0,0.0,3.0,3.0,0.0,"Music, Romance"
"Servant, The",1963,3,1,57490,42987,0.0,42987,6.071204,0.0,Dubious,7.0,6.0,0.0,1.0,5.0,0.0,Drama
Suzanne&#39;s Career,1963,3,0,56910,86764,0.0,86764,1.486399,0.0,Beschdel test passed!,2.0,2.0,0.0,1.0,4.0,1.0,Romance
Winter Light,1963,1,0,57358,29455,0.0,29455,4.338439,0.0,Two named female character have no dialogue,3.0,2.0,1.0,3.0,4.0,3.0,Drama
"Incredible Journey, The",1963,1,0,57180,37969,0.0,37969,1.791587,0.0,Two named female character have no dialogue,1.0,2.0,1.0,1.0,2.0,0.0,"Adventure, Family"
It&#39;s a Mad Mad Mad Mad World,1963,3,0,57193,11576,9400000.0,11576,13.266545,60000000.0,Beschdel test passed!,13.0,39.0,1.0,2.0,14.0,0.0,"Action, Adventure, Comedy, Crime"
Cleopatra,1963,3,0,56937,8095,31115000.0,8095,8.591238,71000000.0,Beschdel test passed!,8.0,15.0,0.0,17.0,18.0,2.0,"Drama, History, Romance"
Per un pugno di dollari (A Fisful of Dollars),1964,1,0,58461,391,200000.0,391,12.429704,14500000.0,Two named female character have no dialogue,7.0,7.0,0.0,14.0,15.0,0.0,Western
Mary Poppins,1964,3,0,58331,433,6000000.0,433,15.11549,102272727.0,Beschdel test passed!,13.0,7.0,0.0,1.0,13.0,2.0,"Comedy, Family, Fantasy"
"Rudolph, the Red-Nosed Reindeer",1964,1,0,58536,13382,0.0,13382,7.129761,0.0,Two named female character have no dialogue,7.0,4.0,0.0,2.0,4.0,0.0,"Animation, Family"
Der Geteilte Himmel (Divided Heaven),1964,2,0,58139,201429,0.0,201429,0.433982,0.0,Two named female character talk only about boys,11.0,5.0,1.0,5.0,5.0,1.0,"Drama, Romance"
Woman in the Dunes,1964,0,0,58625,16672,0.0,16672,9.768832,0.0,Two named female character not present,1.0,2.0,3.0,3.0,3.0,2.0,"Drama, Thriller"
Bedtime Story,1964,1,0,57878,40618,0.0,40618,0.341946,0.0,Two named female character have no dialogue,7.0,4.0,0.0,0.0,3.0,0.0,Comedy
First Men in the Moon,1964,1,0,58100,34276,0.0,34276,3.593732,0.0,Two named female character have no dialogue,7.0,7.0,0.0,5.0,5.0,0.0,"Adventure, Science Fiction"
"Long Ships, The",1964,1,0,57259,44736,0.0,44736,1.835475,0.0,Two named female character have no dialogue,4.0,11.0,0.0,2.0,5.0,1.0,"Adventure, Drama"
My Fair Lady,1964,3,0,58385,11113,17000000.0,11113,12.494394,72070731.0,Beschdel test passed!,5.0,5.0,0.0,1.0,8.0,0.0,"Drama, Family, Music, Romance"
A Hard Day&#39;s Night,1964,1,0,58182,704,560000.0,704,5.719266,12299668.0,Two named female character have no dialogue,2.0,11.0,1.0,4.0,5.0,0.0,"Comedy, Music"
Band of Outsiders,1964,3,0,57869,8073,120000.0,8073,5.648187,182857.0,Beschdel test passed!,3.0,6.0,0.0,2.0,5.0,0.0,"Crime, Drama, Romance"
"Americanization of Emily, The",1964,2,0,57840,42791,0.0,42791,1.537428,0.0,Two named female character talk only about boys,4.0,8.0,0.0,1.0,7.0,0.0,"Comedy, Romance"
Zulu,1964,0,0,58777,14433,3500000.0,14433,11.604242,8000000.0,Two named female character not present,10.0,17.0,1.0,4.0,7.0,0.0,"Action, Drama, History, War"
Bikini Beach,1964,2,0,57887,39113,0.0,39113,0.706082,0.0,Two named female character talk only about boys,5.0,10.0,0.0,0.0,4.0,0.0,"Comedy, Music, Romance"
Man&#39;s Favorite Sport?,1964,2,0,58324,39231,0.0,39231,3.070786,0.0,Two named female character talk only about boys,4.0,6.0,0.0,2.0,1.0,1.0,"Comedy, Romance"
Marriage Italian Style,1964,3,0,58335,49687,0.0,49687,4.479003,0.0,Beschdel test passed!,8.0,3.0,0.0,4.0,7.0,0.0,"Drama, Comedy, Romance"
"Hush...Hush, Sweet Charlotte",1964,3,0,58213,10299,0.0,10299,3.705312,0.0,Beschdel test passed!,9.0,17.0,0.0,6.0,8.0,0.0,"Crime, Drama, Horror, Mystery, Thriller"
"Gospel According to St. Matthew, The",1964,1,0,58715,24192,0.0,24192,2.534184,0.0,Two named female character have no dialogue,5.0,4.0,0.0,1.0,8.0,0.0,"History, Drama"
King &amp; Country,1964,0,0,58263,96394,0.0,96394,1.641172,0.0,Two named female character not present,1.0,7.0,0.0,0.0,2.0,1.0,"War, Drama"
Onibaba,1964,0,0,58430,3763,0.0,3763,3.614257,0.0,Two named female character not present,2.0,3.0,6.0,11.0,6.0,2.0,Horror
Fail-Safe,1964,1,0,58083,502,0.0,502,4.225974,0.0,Two named female character have no dialogue,3.0,19.0,0.0,5.0,12.0,1.0,"Drama, History, Thriller"
Viva Las Vegas,1964,0,0,58725,2098,0.0,2098,6.363489,0.0,Two named female character not present,4.0,3.0,0.0,1.0,9.0,0.0,"Comedy, Drama, Music, Romance"
Goldfinger,1964,1,0,58150,658,2500000.0,658,13.78884,124881062.0,Two named female character have no dialogue,18.0,19.0,1.0,4.0,9.0,0.0,"Adventure, Action, Thriller"
Dead Ringer,1964,3,0,57997,22543,0.0,22543,1.621641,0.0,Beschdel test passed!,7.0,12.0,0.0,0.0,3.0,0.0,"Crime, Drama, Thriller"
"Umbrellas of Cherbourg, The",1964,3,0,58450,5967,0.0,5967,8.133881,0.0,Beschdel test passed!,5.0,4.0,0.0,4.0,5.0,1.0,"Drama, Romance"
"Last Man on Earth, The",1964,1,0,58700,21159,0.0,21159,4.471808,0.0,Two named female character have no dialogue,8.0,2.0,0.0,13.0,21.0,0.0,"Horror, Science Fiction"
"Train, The",1964,1,0,59825,3482,5800000.0,3482,4.412564,6800000.0,Two named female character have no dialogue,10.0,14.0,0.0,5.0,9.0,0.0,"Action, Drama, Thriller, War"
"Ghidorah, the Three-Headed Monster",1964,3,0,58544,15766,0.0,15766,2.07226,0.0,Beschdel test passed!,15.0,12.0,13.0,4.0,4.0,2.0,"Action, Fantasy, Science Fiction"
Carry On Cleo,1964,1,0,57918,5066,0.0,5066,6.143986,0.0,Two named female character have no dialogue,8.0,7.0,0.0,5.0,2.0,0.0,Comedy
"Unsinkable Molly Brown, The",1964,3,0,58708,42797,0.0,42797,5.139716,0.0,Beschdel test passed!,11.0,10.0,1.0,3.0,2.0,0.0,"Comedy, Music"
Red Desert,1964,3,0,58003,26638,0.0,26638,7.888143,0.0,Beschdel test passed!,3.0,4.0,0.0,7.0,5.0,0.0,Drama
Godzilla vs. The Thing (Mothra vs. Godzilla),1964,1,1,58379,1682,0.0,1682,2.967672,0.0,Dubious,13.0,8.0,10.0,2.0,4.0,4.0,"Fantasy, Science Fiction, Action, Adventure"
Marnie,1964,3,0,58329,506,2135161.0,506,6.409094,7000000.0,Beschdel test passed!,10.0,10.0,2.0,1.0,10.0,0.0,"Crime, Drama, Mystery, Thriller"
A shot in the dark,1964,1,0,58586,1594,0.0,1594,6.872888,12368234.0,Two named female character have no dialogue,9.0,17.0,2.0,6.0,17.0,1.0,"Comedy, Crime"
"Chalk Garden, The",1964,3,0,57933,66022,0.0,66022,0.813061,0.0,Beschdel test passed!,4.0,5.0,0.0,1.0,6.0,0.0,"Drama, Mystery"
Nikutai no mon [Gate of Flesh],1964,3,0,58409,86666,0.0,86666,1.853596,0.0,Beschdel test passed!,1.0,3.0,3.0,2.0,6.0,4.0,Drama
Seduced and abandoned,1964,3,0,58564,42790,0.0,42790,2.285155,0.0,Beschdel test passed!,10.0,8.0,0.0,1.0,1.0,0.0,"Drama, Comedy"
"Time Travelers, The",1964,2,0,58659,49160,250000.0,49160,1.118899,0.0,Two named female character talk only about boys,4.0,11.0,0.0,9.0,2.0,0.0,Science Fiction
Old Shatterhand,1964,1,0,57380,9547,0.0,9547,1.364777,0.0,Two named female character have no dialogue,5.0,6.0,0.0,3.0,6.0,0.0,"Adventure, Western"
Winnetou: The Red Gentleman,1964,1,0,58751,3686,0.0,3686,3.29263,0.0,Two named female character have no dialogue,5.0,5.0,0.0,6.0,3.0,0.0,Western
"Sound of Music, The",1965,3,0,59742,15121,8200000.0,15121,9.06773,286214286.0,Beschdel test passed!,10.0,8.0,3.0,7.0,10.0,1.0,"Drama, Family, Music, Romance"
Juliet of the Spirits,1965,3,1,59229,19120,0.0,19120,5.348359,0.0,Dubious,8.0,10.0,0.0,19.0,9.0,2.0,"Comedy, Drama, Fantasy"
Repulsion,1965,3,0,59646,11481,300000.0,11481,6.825852,0.0,Beschdel test passed!,7.0,7.0,0.0,4.0,13.0,1.0,"Drama, Horror, Thriller"
A Study in Terror,1965,3,1,59764,42729,0.0,42729,1.02411,0.0,Dubious,2.0,3.0,0.0,0.0,1.0,0.0,"Crime, Drama, Horror"
Thunderball,1965,2,0,59800,660,5500000.0,660,10.517835,141195658.0,Two named female character talk only about boys,6.0,13.0,0.0,2.0,14.0,0.0,"Adventure, Action, Thriller"
That Darn Cat!,1965,3,0,59793,20723,0.0,20723,2.803679,0.0,Beschdel test passed!,5.0,16.0,1.0,3.0,12.0,0.0,"Drama, Family, Comedy"
"Ipcress File, The",1965,1,0,59319,15247,0.0,15247,7.336578,0.0,Two named female character have no dialogue,3.0,12.0,0.0,8.0,7.0,1.0,Thriller
Alphaville,1965,1,0,58898,8072,220000.0,8072,4.658149,0.0,Two named female character have no dialogue,5.0,4.0,1.0,3.0,4.0,0.0,"Drama, Science Fiction, Mystery"
For a Few Dollars More,1965,0,0,59578,938,600000.0,938,13.295342,15000000.0,Two named female character not present,21.0,17.0,1.0,25.0,15.0,0.0,Western
"Flight of the Phoenix, The",1965,0,0,59183,10243,0.0,10243,4.570894,0.0,Two named female character not present,0.0,13.0,0.0,1.0,6.0,0.0,"Adventure, Drama"
Viva Maria!,1965,3,0,59956,11799,0.0,11799,4.753956,0.0,Beschdel test passed!,7.0,6.0,1.0,4.0,6.0,1.0,"Adventure, Comedy"
Inside Daisy Clover,1965,3,0,59314,49683,4500000.0,49683,7.761122,0.0,Beschdel test passed!,5.0,7.0,0.0,4.0,7.0,0.0,"Drama, Music, Romance"
Darling,1965,3,0,59084,24134,0.0,24134,1.79142,0.0,Beschdel test passed!,3.0,3.0,0.0,1.0,2.0,0.0,"Drama, Romance"
"Faster, Pussycat! Kill! Kill!",1965,3,0,59170,315,45000.0,315,4.220541,0.0,Beschdel test passed!,6.0,3.0,1.0,6.0,3.0,0.0,"Action, Crime"
Doctor Zhivago,1965,1,0,59113,907,11000000.0,907,8.489499,111858363.0,Two named female character have no dialogue,16.0,22.0,1.0,15.0,19.0,0.0,"Drama, Romance, War"
Bunny Lake Is Missing,1965,3,0,58997,1942,0.0,1942,11.74416,0.0,Beschdel test passed!,9.0,9.0,1.0,7.0,12.0,2.0,"Thriller, Mystery"
Invasion of Astro-Monster,1965,2,0,59346,19545,0.0,19545,2.816293,0.0,Two named female character talk only about boys,12.0,7.0,16.0,4.0,5.0,2.0,"Romance, Science Fiction, Action, Adventure"
Daikaiju Gamera,1965,2,0,59080,21930,0.0,21930,2.718759,0.0,Two named female character talk only about boys,2.0,4.0,1.0,4.0,3.0,1.0,"Action, Horror, Science Fiction"
Frankenstein Conquers the World,1965,1,0,59205,3160,0.0,3160,1.469081,0.0,Two named female character have no dialogue,15.0,10.0,10.0,7.0,7.0,1.0,"Horror, Science Fiction"
Kapurush,1965,0,0,59348,138030,0.0,138030,1.258328,0.0,Two named female character not present,3.0,2.0,1.0,0.0,2.0,1.0,"Romance, Drama"
Mne dvadtsat let (I am twenty),1965,3,0,58361,148782,0.0,148782,0.35936,0.0,Beschdel test passed!,2.0,3.0,0.0,1.0,2.0,0.0,Drama
How to Murder Your Wife,1965,0,0,58212,26685,0.0,26685,3.034758,0.0,Two named female character not present,6.0,10.0,1.0,1.0,5.0,0.0,Comedy
A Patch of Blue,1965,3,0,59573,33364,800000.0,33364,2.46167,6792000.0,Beschdel test passed!,7.0,8.0,0.0,7.0,16.0,1.0,"Drama, Romance"
"Railrodder, The",1965,0,0,59631,32323,0.0,32323,0.313521,0.0,Two named female character not present,0.0,1.0,0.0,1.0,4.0,0.0,Comedy
"Oil Prince, The",1965,1,0,59958,19199,0.0,19199,2.117193,0.0,Two named female character have no dialogue,4.0,6.0,0.0,5.0,5.0,0.0,"Adventure, Western"
Winnetou: The Last Shot,1965,0,0,59915,7085,0.0,7085,1.975282,0.0,Two named female character not present,3.0,6.0,1.0,6.0,3.0,1.0,"Adventure, Western"
Old Surehand,1965,1,0,59538,9627,0.0,9627,1.720155,0.0,Two named female character have no dialogue,2.0,6.0,0.0,4.0,4.0,0.0,"Adventure, Western"
Red Beard,1965,3,0,58888,3780,0.0,3780,4.249501,0.0,Beschdel test passed!,14.0,25.0,19.0,4.0,11.0,8.0,Drama
"Knack... and How to Get It, The",1965,0,0,59362,42744,0.0,42744,1.299084,0.0,Two named female character not present,7.0,10.0,0.0,2.0,1.0,0.0,"Comedy, Romance"
Persona,1966,3,0,60827,797,0.0,797,8.862628,0.0,Beschdel test passed!,4.0,1.0,0.0,3.0,8.0,3.0,Drama
La battaglia di Algeri,1966,1,0,58946,17295,800000.0,17295,11.322173,921548.0,Two named female character have no dialogue,4.0,2.0,2.0,21.0,8.0,1.0,"Drama, War, History"
"Good, the Bad and the Ugly, The",1966,1,0,60196,429,1200000.0,429,16.788787,6000000.0,Two named female character have no dialogue,23.0,16.0,2.0,16.0,19.0,0.0,Western
Daisies,1966,3,0,60959,46919,0.0,46919,4.892157,0.0,Beschdel test passed!,2.0,5.0,0.0,6.0,3.0,1.0,"Drama, Comedy"
Alfie,1966,1,0,60086,15598,0.0,15598,7.409319,0.0,Two named female character have no dialogue,8.0,6.0,0.0,1.0,6.0,0.0,"Comedy, Drama, Romance"
"Trouble with Angels, The",1966,3,0,61122,38606,0.0,38606,1.452646,0.0,Beschdel test passed!,19.0,13.0,1.0,3.0,4.0,0.0,"Comedy, Family"
Fantastic Voyage,1966,0,0,60397,2161,5115000.0,2161,12.53841,12000000.0,Two named female character not present,5.0,8.0,0.0,4.0,12.0,0.0,"Adventure, Science Fiction"
Blow-Up,1966,0,0,60176,1052,0.0,1052,10.59036,0.0,Two named female character not present,6.0,4.0,0.0,3.0,7.0,0.0,"Drama, Mystery, Thriller"
A Big Hand for the Little Lady,1966,1,0,60165,37301,0.0,37301,1.929093,0.0,Two named female character have no dialogue,5.0,11.0,1.0,4.0,4.0,0.0,Western
"Group, The",1966,3,0,60479,84278,0.0,84278,1.052642,0.0,Beschdel test passed!,8.0,8.0,0.0,8.0,10.0,0.0,Drama
Who&#39;s Afraid of Virginia Woolf?,1966,1,0,61184,396,7500000.0,396,5.564294,33736689.0,Two named female character have no dialogue,3.0,3.0,0.0,12.0,12.0,2.0,Drama
Jesse James Meets Frankenstein&#39;s Daughter,1966,1,0,60558,3149,0.0,3149,0.29177,0.0,Two named female character have no dialogue,5.0,7.0,0.0,7.0,4.0,2.0,"Crime, Horror, Science Fiction, Western"
"Fortune Cookie, The",1966,1,0,60424,1888,0.0,1888,3.626104,0.0,Two named female character have no dialogue,7.0,8.0,0.0,5.0,8.0,0.0,"Romance, Comedy"
Our Man Flint,1966,2,0,59557,23728,0.0,23728,11.714305,0.0,Two named female character talk only about boys,7.0,8.0,0.0,1.0,6.0,0.0,"Adventure, Comedy, Fantasy, Science Fiction"
Fahrenheit 451,1966,3,0,60390,1714,0.0,1714,7.630417,0.0,Beschdel test passed!,4.0,8.0,0.0,5.0,8.0,0.0,"Drama, Science Fiction"
"Sand Pebbles, The",1966,1,0,60934,5923,12000000.0,5923,11.354247,20000000.0,Two named female character have no dialogue,8.0,21.0,1.0,3.0,10.0,0.0,"Action, Adventure, Drama, War, Romance"
Georgy Girl,1966,3,1,60453,42719,0.0,42719,1.981755,0.0,Dubious,4.0,4.0,0.0,6.0,6.0,0.0,"Drama, Comedy, Romance"
A Man for All Seasons,1966,1,0,60665,874,3900000.0,874,6.997888,28350000.0,Two named female character have no dialogue,10.0,15.0,0.0,7.0,8.0,0.0,"Drama, History"
Django,1966,0,0,60315,10772,0.0,10772,4.891638,17277.0,Two named female character not present,5.0,4.0,0.0,7.0,5.0,0.0,"Action, Western"
Andrei Rublev,1966,1,0,60107,895,0.0,895,6.489852,0.0,Two named female character have no dialogue,2.0,8.0,1.0,4.0,12.0,4.0,"Drama, History"
L&#39;armata Brancaleone,1966,1,0,60125,23832,0.0,23832,1.851923,1314230.0,Two named female character have no dialogue,10.0,7.0,0.0,2.0,4.0,0.0,"Adventure, Comedy"
How to Steal a Million,1966,0,0,60522,3001,0.0,3001,12.389626,0.0,Two named female character not present,3.0,9.0,0.0,7.0,11.0,1.0,"Comedy, Crime, Romance"
Torn Curtain,1966,3,1,61107,5780,3000000.0,5780,6.243248,13000000.0,Dubious,5.0,6.0,0.0,2.0,10.0,1.0,"Mystery, Thriller"
"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",1966,1,0,60464,3115,0.0,3115,2.099352,0.0,Two named female character have no dialogue,11.0,8.0,7.0,4.0,4.0,0.0,"Fantasy, Action, Science Fiction, Foreign"
Daikaiju ketto: Gamera tai Barugon,1966,0,0,60446,22899,0.0,22899,0.635468,0.0,Two named female character not present,3.0,3.0,2.0,2.0,5.0,0.0,"Fantasy, Action, Horror, Science Fiction, Adventure"
Black Girl,1966,3,0,60758,95597,0.0,95597,0.515553,0.0,Beschdel test passed!,1.0,2.0,3.0,2.0,0.0,3.0,Drama
Death Rides a Horse,1966,0,0,64208,49397,0.0,49397,4.08089,0.0,Two named female character not present,6.0,10.0,0.0,5.0,6.0,0.0,Western
One Million Years B.C.,1966,1,0,60782,3591,0.0,3591,4.091602,0.0,Two named female character have no dialogue,3.0,4.0,0.0,6.0,5.0,1.0,"Action, Adventure, Fantasy"
"Plague of the Zombies, The",1966,3,1,60841,29049,0.0,29049,4.63932,0.0,Dubious,14.0,11.0,1.0,4.0,6.0,0.0,Horror
Dracula: Prince of Darkness,1966,1,0,59127,17102,280379.0,17102,8.913793,364937.0,Two named female character have no dialogue,3.0,11.0,0.0,6.0,8.0,0.0,Horror
Tokyo Drifter,1966,1,0,61101,45706,0.0,45706,2.357111,0.0,Two named female character have no dialogue,9.0,4.0,2.0,3.0,3.0,1.0,"Drama, Action, Crime"
La caza,1966,0,0,60223,114333,0.0,114333,0.298873,0.0,Two named female character not present,1.0,6.0,0.0,1.0,2.0,0.0,"Action, Drama"
Manos: The Hands of Fate,1966,3,1,60666,22293,19000.0,22293,2.560257,0.0,Dubious,5.0,8.0,4.0,12.0,1.0,1.0,Horror
"Who Are You, Polly Maggoo?",1966,1,0,60879,66953,0.0,66953,0.16663,0.0,Two named female character have no dialogue,1.0,6.0,0.0,7.0,1.0,0.0,"Comedy, Drama"
El Dorado,1966,1,0,61619,6644,4653000.0,6644,7.070669,6000000.0,Two named female character have no dialogue,3.0,12.0,0.0,5.0,6.0,0.0,Western
Winnetou und sein Freund Old Firehand,1966,1,0,61198,9629,0.0,9629,1.55251,0.0,Two named female character have no dialogue,4.0,6.0,0.0,6.0,4.0,1.0,"Adventure, Western"
"Jungle Book, The",1967,1,0,61852,9325,4000000.0,9325,22.845448,205843612.0,Two named female character have no dialogue,3.0,11.0,0.0,8.0,22.0,1.0,"Family, Animation, Adventure"
"Graduate, The",1967,2,0,61722,37247,3000000.0,37247,12.057829,104945305.0,Two named female character talk only about boys,5.0,7.0,1.0,3.0,5.0,0.0,Drama
Marketa Lazarova,1967,1,0,63278,25904,0.0,25904,2.484463,0.0,Two named female character have no dialogue,24.0,16.0,4.0,9.0,5.0,4.0,"Drama, History"
Bonnie and Clyde,1967,3,0,61418,475,2500000.0,475,12.109198,50700000.0,Beschdel test passed!,4.0,11.0,1.0,11.0,17.0,3.0,"Crime, Drama"
You Only Live Twice,1967,1,0,62512,667,9500000.0,667,10.359669,111584787.0,Two named female character have no dialogue,7.0,9.0,0.0,3.0,8.0,0.0,"Action, Thriller, Adventure"
Thoroughly Modern Millie,1967,3,0,62362,32489,0.0,32489,2.608222,0.0,Beschdel test passed!,8.0,9.0,1.0,0.0,2.0,0.0,"Comedy, Music, Romance"
Casino Royale,1967,2,0,61452,12208,12000000.0,12208,13.300519,41744718.0,Two named female character talk only about boys,16.0,29.0,0.0,12.0,18.0,0.0,"Adventure, Action, Comedy"
I Am Curious (Yellow),1967,3,0,61834,42695,0.0,42695,1.478689,0.0,Beschdel test passed!,4.0,4.0,1.0,4.0,2.0,3.0,Drama
Elvira Madigan,1967,0,0,61620,42692,0.0,42692,2.327934,0.0,Two named female character not present,2.0,2.0,0.0,4.0,5.0,0.0,"Drama, Romance, History"
"Dirty Dozen, The",1967,0,1,61578,1654,5400000.0,1654,15.640007,45300000.0,Dubious,13.0,38.0,3.0,12.0,15.0,1.0,"Action, Adventure, War"
